"Nro documento","Fecha","Estado movto.","ZONAS","CLASE DE CLIENTE","Cant. pedida","","Cant. pendiente","Desc. sucursal factura","Referencia","Desc. detalle ext. 1","Fecha factura desde pedido","Desc. ciudad","Cliente factura","Precio unit.","",""
"PVT-00096868","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S LA VIRGI","*XR 150L                                          ","NEGRO ROJ","","LA VIRGINIA","900330225","$3","360","504"
"PVT-00096868","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S LA VIRGI","WAVE 110S                                         ","ROJO     ","","LA VIRGINIA","900330225","$5","789","916"
"PVT-00096868","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S LA VIRGI","DIO  110                                          ","ROJO     ","","LA VIRGINIA","900330225","$3","941","176"
"PVT-00096868","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S LA VIRGI","DREAM  NEO                                        ","NEGRO AZU","","LA VIRGINIA","900330225","$3","521","8"
"PVT-00096868","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S LA VIRGI","CB 110 DLX                                        ","ROJO     ","","LA VIRGINIA","900330225","$3","67","227"
"PVT-00096868","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S LA VIRGI","CB 110 DLX                                        ","NEGRO    ","","LA VIRGINIA","900330225","$3","696","639"
"PVT-00096868","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S LA VIRGI","*CB-110                                           ","NEGRO    ","","LA VIRGINIA","900330225","$3","696","639"
"PVT-00096868","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S LA VIRGI","CB 160F DLX                                       ","NEGRO PER","","LA VIRGINIA","900330225","$3","360","504"
"PVT-00096868","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S LA VIRGI","CB 190R                                           ","NEGRO ONI","","LA VIRGINIA","900330225","$6","133","613"
"PVT-00096870","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S.CAICEDO.","CB 160F DLX                                       ","BLANCO PE","","LA VIRGINIA","900330225","$7","554","622"
"PVT-00096870","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S.CAICEDO.","CB 160F DLX                                       ","NEGRO PER","","CAICEDONIA","900330225","$6","133","613"
"PVT-00096870","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S.CAICEDO.","CB 190R                                           ","NEGRO ONI","","CAICEDONIA","900330225","$6","133","613"
"PVT-00096870","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S.CAICEDO.","*XR 150L                                          ","NEGRO BLA","","CAICEDONIA","900330225","$7","554","622"
"PVT-00096870","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S.CAICEDO.","*XR 150L                                          ","NEGRO    ","","CAICEDONIA","900330225","$5","789","916"
"PVT-00096870","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S.CAICEDO.","WAVE 110S                                         ","NEGRO    ","","CAICEDONIA","900330225","$5","789","916"
"PVT-00096870","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S.CAICEDO.","DIO  110                                          ","BLANCO NE","","CAICEDONIA","900330225","$3","941","176"
"PVT-00096870","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S.CAICEDO.","DREAM  NEO                                        ","NEGRO ROJ","","CAICEDONIA","900330225","$3","521","8"
"PVT-00096870","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S.CAICEDO.","CB 110 DLX                                        ","AZUL     ","","CAICEDONIA","900330225","$3","67","227"
"PVT-00096870","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S.CAICEDO.","CB 110 DLX                                        ","GRIS     ","","CAICEDONIA","900330225","$3","696","639"
"PVT-00096870","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S.CAICEDO.","CB 110 DLX                                        ","NEGRO    ","","CAICEDONIA","900330225","$3","696","639"
"PVT-00096870","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S.CAICEDO.","*CB-110                                           ","ROJO SPOR","","CAICEDONIA","900330225","$3","696","639"
"PVT-00096870","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S.CAICEDO.","*CB-110                                           ","NEGRO    ","","CAICEDONIA","900330225","$3","360","504"
"PVT-00096870","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S.CAICEDO.","*CB-110                                           ","AZUL FIJI","","CAICEDONIA","900330225","$3","360","504"
"PVT-00096866","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S.QUIMBAYA","CB 160F DLX                                       ","NEGRO PER","","CAICEDONIA","900330225","$3","360","504"
"PVT-00096866","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S.QUIMBAYA","CB 190R                                           ","NEGRO ONI","","QUIMBAYA","900330225","$6","133","613"
"PVT-00096866","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S.QUIMBAYA","*XR 150L                                          ","NEGRO    ","","QUIMBAYA","900330225","$7","554","622"
"PVT-00096866","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S.QUIMBAYA","WAVE 110S                                         ","NEGRO    ","","QUIMBAYA","900330225","$5","789","916"
"PVT-00096866","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S.QUIMBAYA","DIO  110                                          ","BLANCO NE","","QUIMBAYA","900330225","$3","941","176"
"PVT-00096866","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S.QUIMBAYA","DREAM  NEO                                        ","NEGRO AZU","","QUIMBAYA","900330225","$3","521","8"
"PVT-00096866","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S.QUIMBAYA","CB 110 DLX                                        ","NEGRO    ","","QUIMBAYA","900330225","$3","67","227"
"PVT-00096866","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S.QUIMBAYA","*CB-110                                           ","NEGRO    ","","QUIMBAYA","900330225","$3","696","639"
"PVT-00096864","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTOPREMIUM DE OCCIDENTE S.A.S-CALARCA","*XR 150L                                          ","NEGRO ROJ","","QUIMBAYA","900330225","$3","360","504"
"PVT-00096864","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTOPREMIUM DE OCCIDENTE S.A.S-CALARCA","WAVE 110S                                         ","BLANCO   ","","CALARCA","900330225","$5","789","916"
"PVT-00096864","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTOPREMIUM DE OCCIDENTE S.A.S-CALARCA","DIO  110                                          ","AZUL     ","","CALARCA","900330225","$3","941","176"
"PVT-00096864","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTOPREMIUM DE OCCIDENTE S.A.S-CALARCA","DREAM  NEO                                        ","NEGRO AZU","","CALARCA","900330225","$3","521","8"
"PVT-00096864","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTOPREMIUM DE OCCIDENTE S.A.S-CALARCA","CB 110 DLX                                        ","NEGRO    ","","CALARCA","900330225","$3","67","227"
"PVT-00096864","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTOPREMIUM DE OCCIDENTE S.A.S-CALARCA","*CB-110                                           ","NEGRO    ","","CALARCA","900330225","$3","696","639"
"PVT-00096864","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTOPREMIUM DE OCCIDENTE S.A.S-CALARCA","CB 190R                                           ","NEGRO ONI","","CALARCA","900330225","$3","360","504"
"PVT-00096864","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTOPREMIUM DE OCCIDENTE S.A.S-CALARCA","CB 160F DLX                                       ","NEGRO PER","","CALARCA","900330225","$7","554","622"
"PVT-00096871","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","2","MOTO PREMIUM DE OCCIDENTE S.A.S.","2","MOTO PREMIUM DE OCCIDENTE S.A.S. NEIVA","*CB-110                                           ","GRIS MET ","","CALARCA","900330225","$6","133","613"
"PVT-00096871","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S. NEIVA","CB 160F DLX                                       ","NARANJA N","","NEIVA","900330225","$3","360","504"
"PVT-00096871","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","2","MOTO PREMIUM DE OCCIDENTE S.A.S.","2","MOTO PREMIUM DE OCCIDENTE S.A.S. NEIVA","CB 160F DLX                                       ","ROJO SPOR","","NEIVA","900330225","$6","133","613"
"PVT-00096871","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","4","MOTO PREMIUM DE OCCIDENTE S.A.S.","4","MOTO PREMIUM DE OCCIDENTE S.A.S. NEIVA","CB 160F DLX                                       ","NEGRO PER","","NEIVA","900330225","$6","133","613"
"PVT-00096871","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S. NEIVA","CB 190R INSTINTO R                                ","NEGRO ONI","","NEIVA","900330225","$6","133","613"
"PVT-00096871","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S. NEIVA","CB 190 REPSOL                                     ","NARANJA B","","NEIVA","900330225","$7","730","252"
"PVT-00096871","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S. NEIVA","CB 190R                                           ","ROJO NEGR","","NEIVA","900330225","$7","730","252"
"PVT-00096871","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S. NEIVA","CB 190R                                           ","NEGRO ONI","","NEIVA","900330225","$7","554","622"
"PVT-00096871","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","2","MOTO PREMIUM DE OCCIDENTE S.A.S.","2","MOTO PREMIUM DE OCCIDENTE S.A.S. NEIVA","*XR 150L                                          ","NEGRO ROJ","","NEIVA","900330225","$7","554","622"
"PVT-00096871","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","2","MOTO PREMIUM DE OCCIDENTE S.A.S.","2","MOTO PREMIUM DE OCCIDENTE S.A.S. NEIVA","*XR 150L                                          ","NEGRO BLA","","NEIVA","900330225","$5","789","916"
"PVT-00096871","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","4","MOTO PREMIUM DE OCCIDENTE S.A.S.","4","MOTO PREMIUM DE OCCIDENTE S.A.S. NEIVA","*XR 150L                                          ","NEGRO    ","","NEIVA","900330225","$5","789","916"
"PVT-00096871","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S. NEIVA","WAVE 110S                                         ","ROJO     ","","NEIVA","900330225","$5","789","916"
"PVT-00096871","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S. NEIVA","WAVE 110S                                         ","NEGRO    ","","NEIVA","900330225","$3","941","176"
"PVT-00096871","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S. NEIVA","WAVE 110S                                         ","BLANCO   ","","NEIVA","900330225","$3","941","176"
"PVT-00096871","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S. NEIVA","DIO  110                                          ","BLANCO NE","","NEIVA","900330225","$3","941","176"
"PVT-00096871","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S. NEIVA","DIO  110                                          ","AZUL     ","","NEIVA","900330225","$3","521","8"
"PVT-00096871","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S. NEIVA","DREAM  NEO                                        ","ROJO ALFA","","NEIVA","900330225","$3","521","8"
"PVT-00096871","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S. NEIVA","DIO  110                                          ","ROJO     ","","NEIVA","900330225","$3","67","227"
"PVT-00096871","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S. NEIVA","DREAM  NEO                                        ","NEGRO ROJ","","NEIVA","900330225","$3","521","8"
"PVT-00096871","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S. NEIVA","DREAM  NEO                                        ","NEGRO AZU","","NEIVA","900330225","$3","67","227"
"PVT-00096871","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S. NEIVA","CB 110 DLX                                        ","AZUL     ","","NEIVA","900330225","$3","67","227"
"PVT-00096871","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S. NEIVA","CB 110 DLX                                        ","GRIS     ","","NEIVA","900330225","$3","696","639"
"PVT-00096871","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","2","MOTO PREMIUM DE OCCIDENTE S.A.S.","2","MOTO PREMIUM DE OCCIDENTE S.A.S. NEIVA","CB 110 DLX                                        ","ROJO     ","","NEIVA","900330225","$3","696","639"
"PVT-00096871","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","6","MOTO PREMIUM DE OCCIDENTE S.A.S.","6","MOTO PREMIUM DE OCCIDENTE S.A.S. NEIVA","CB 110 DLX                                        ","NEGRO    ","","NEIVA","900330225","$3","696","639"
"PVT-00096871","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","3","MOTO PREMIUM DE OCCIDENTE S.A.S.","3","MOTO PREMIUM DE OCCIDENTE S.A.S. NEIVA","*CB-110                                           ","ROJO SPOR","","NEIVA","900330225","$3","696","639"
"PVT-00096871","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","2","MOTO PREMIUM DE OCCIDENTE S.A.S.","2","MOTO PREMIUM DE OCCIDENTE S.A.S. NEIVA","*CB-110                                           ","NEGRO    ","","NEIVA","900330225","$3","360","504"
"PVT-00096871","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTO PREMIUM DE OCCIDENTE S.A.S. NEIVA","*CB-110                                           ","AZUL FIJI","","NEIVA","900330225","$3","360","504"
"PVT-00096869","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTOPREMIUM DE OCCIDENTE SAS SANTA ROSA","CB 190R                                           ","NEGRO ONI","","NEIVA","900330225","$3","360","504"
"PVT-00096869","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTOPREMIUM DE OCCIDENTE SAS SANTA ROSA","*XR 150L                                          ","NEGRO ROJ","","SANTA ROSA DE CABAL","900330225","$7","554","622"
"PVT-00096869","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTOPREMIUM DE OCCIDENTE SAS SANTA ROSA","WAVE 110S                                         ","ROJO     ","","SANTA ROSA DE CABAL","900330225","$5","789","916"
"PVT-00096869","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTOPREMIUM DE OCCIDENTE SAS SANTA ROSA","WAVE 110S                                         ","NEGRO    ","","SANTA ROSA DE CABAL","900330225","$3","941","176"
"PVT-00096869","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTOPREMIUM DE OCCIDENTE SAS SANTA ROSA","DIO  110                                          ","ROJO     ","","SANTA ROSA DE CABAL","900330225","$3","941","176"
"PVT-00096869","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTOPREMIUM DE OCCIDENTE SAS SANTA ROSA","DIO  110                                          ","AZUL     ","","SANTA ROSA DE CABAL","900330225","$3","521","8"
"PVT-00096869","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTOPREMIUM DE OCCIDENTE SAS SANTA ROSA","DREAM  NEO                                        ","NEGRO ROJ","","SANTA ROSA DE CABAL","900330225","$3","521","8"
"PVT-00096869","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTOPREMIUM DE OCCIDENTE SAS SANTA ROSA","CB 110 DLX                                        ","ROJO     ","","SANTA ROSA DE CABAL","900330225","$3","67","227"
"PVT-00096869","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTOPREMIUM DE OCCIDENTE SAS SANTA ROSA","*CB-110                                           ","NEGRO    ","","SANTA ROSA DE CABAL","900330225","$3","696","639"
"PVT-00096869","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTOPREMIUM DE OCCIDENTE SAS SANTA ROSA","CB 160F DLX                                       ","NEGRO PER","","SANTA ROSA DE CABAL","900330225","$3","360","504"
"PVT-00096869","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTO PREMIUM DE OCCIDENTE S.A.S.","1","MOTOPREMIUM DE OCCIDENTE SAS SANTA ROSA","CB 190 REPSOL                                     ","NARANJA B","","SANTA ROSA DE CABAL","900330225","$6","133","613"
"PVT-00097124","09/05/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","CREDITOS PARRA Y CIA S.A.S","1","CREDITOS PARRA Y CIA S.A.S","*CB-110                                           ","GRIS MET ","","SANTA ROSA DE CABAL","900330225","$7","730","252"
"PVT-00097124","09/05/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","2","CREDITOS PARRA Y CIA S.A.S","2","CREDITOS PARRA Y CIA S.A.S","DIO 110                                           ","NEGRO BLA","","LETICIA","838000154","$3","360","504"
"PVT-00097124","09/05/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","4","CREDITOS PARRA Y CIA S.A.S","4","CREDITOS PARRA Y CIA S.A.S","CB 110 DLX                                        ","NEGRO    ","","LETICIA","838000154","$3","521","8"
"PVT-00097124","09/05/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","5","CREDITOS PARRA Y CIA S.A.S","5","CREDITOS PARRA Y CIA S.A.S","*CB-110                                           ","NEGRO    ","","LETICIA","838000154","$3","696","639"
"PVT-00096863","09/01/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","CREDITOS PARRA Y CIA S.A.S","1","CREDITOS PARRA Y CIA S.A.S","CB 160F DLX                                       ","ROJO SPOR","","LETICIA","838000154","$3","360","504"
"PVT-00096863","09/01/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","CREDITOS PARRA Y CIA S.A.S","1","CREDITOS PARRA Y CIA S.A.S","*XR 150L                                          ","NEGRO BLA","","LETICIA","838000154","$6","133","613"
"PVT-00096863","09/01/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","4","CREDITOS PARRA Y CIA S.A.S","4","CREDITOS PARRA Y CIA S.A.S","DIO  110                                          ","BLANCO NE","","LETICIA","838000154","$5","789","916"
"PVT-00096901","09/01/2017","Cumplido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","CREDITOS PARRA Y CIA S.A.S","0","CREDITOS PARRA Y CIA S.A.S","CB 190R INSTINTO R                                ","NEGRO ONI","","LETICIA","838000154","$3","521","8"
"PVT-00096901","09/01/2017","Cumplido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","CREDITOS PARRA Y CIA S.A.S","0","CREDITOS PARRA Y CIA S.A.S","*XR 150L                                          ","NEGRO ROJ","09/04/2017","LETICIA","838000154","$7","730","252"
"PVT-00096901","09/01/2017","Cumplido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","CREDITOS PARRA Y CIA S.A.S","0","CREDITOS PARRA Y CIA S.A.S","*XR 150L                                          ","NEGRO    ","09/04/2017","LETICIA","838000154","$5","789","916"
"PVT-00096901","09/01/2017","Cumplido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","CREDITOS PARRA Y CIA S.A.S","0","CREDITOS PARRA Y CIA S.A.S","WAVE 110S                                         ","ROJO     ","09/04/2017","LETICIA","838000154","$5","789","916"
